IMAGE_FILENAME,INSECT_ID,DATASET,DPI,DRYMASS_MG,SPLIT,IS_VALID,w_estimate,nl_estimate,NOTES
crop_2025-09-02_002_B2_10-08-03_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_B2,EntoScan,3200,0.2,train,TRUE,,,
crop_2025-09-02_002_B4_09-56-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_B4,EntoScan,3200,0.06,train,TRUE,,,
crop_2025-09-02_002_B4_10-01-02_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_B4,EntoScan,3200,0.06,train,TRUE,,,
crop_2025-09-02_002_B4_10-04-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_B4,EntoScan,3200,0.06,train,TRUE,,,
crop_2025-09-02_002_B4_10-08-03_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_B4,EntoScan,3200,0.06,train,TRUE,,,
crop_2025-09-02_002_B6_09-56-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_B6,EntoScan,3200,0.21,train,TRUE,,,
crop_2025-09-02_002_B6_10-01-02_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_B6,EntoScan,3200,0.21,train,TRUE,,,
crop_2025-09-02_002_B6_10-04-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_B6,EntoScan,3200,0.21,train,TRUE,,,
crop_2025-09-02_002_B6_10-08-03_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_B6,EntoScan,3200,0.21,train,TRUE,,,
crop_2025-09-02_002_C1_09-56-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_C1,EntoScan,3200,0.09,test,TRUE,,,
crop_2025-09-02_002_C1_10-01-02_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_C1,EntoScan,3200,0.09,test,TRUE,,,
crop_2025-09-02_002_C1_10-04-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_C1,EntoScan,3200,0.09,test,TRUE,,,
crop_2025-09-02_002_C1_10-08-03_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_C1,EntoScan,3200,0.09,test,TRUE,,,
crop_2025-09-02_002_C3_09-56-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_C3,EntoScan,3200,0.05,train,TRUE,,,
crop_2025-09-02_002_C3_10-01-02_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_C3,EntoScan,3200,0.05,train,TRUE,,,
crop_2025-09-02_002_C3_10-04-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_C3,EntoScan,3200,0.05,train,TRUE,,,
crop_2025-09-02_002_C3_10-08-03_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_C3,EntoScan,3200,0.05,train,TRUE,,,
crop_2025-09-02_002_C4_09-56-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_C4,EntoScan,3200,0.02,train,TRUE,,,
crop_2025-09-02_002_C4_10-01-02_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_C4,EntoScan,3200,0.02,train,TRUE,,,
crop_2025-09-02_002_C4_10-04-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_C4,EntoScan,3200,0.02,train,TRUE,,,
crop_2025-09-02_002_C4_10-08-03_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_C4,EntoScan,3200,0.02,train,TRUE,,,
crop_2025-09-02_002_D1_09-56-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_D1,EntoScan,3200,0.12,train,TRUE,,,
crop_2025-09-02_002_D1_10-01-02_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_D1,EntoScan,3200,0.12,train,TRUE,,,
crop_2025-09-02_002_D1_10-04-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_D1,EntoScan,3200,0.12,train,TRUE,,,
crop_2025-09-02_002_D1_10-08-03_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_D1,EntoScan,3200,0.12,train,TRUE,,,
crop_2025-09-02_002_D2_09-56-27_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_D2,EntoScan,3200,0.06,train,TRUE,,,
crop_2025-09-02_002_D2_10-01-02_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_D2,EntoScan,3200,0.06,train,TRUE,,,
crop_2025-09-02_002_D2_10-04-48_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_D2,EntoScan,3200,0.06,train,TRUE,,,
crop_2025-09-02_002_D2_10-08-03_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_002_D2,EntoScan,3200,0.06,train,TRUE,,,
crop_2025-09-02_003_A1_10-11-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_A1,EntoScan,3200,0.69,train,TRUE,,,
crop_2025-09-02_003_A1_10-16-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_A1,EntoScan,3200,0.69,train,TRUE,,,
crop_2025-09-02_003_A1_10-19-56_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_A1,EntoScan,3200,0.69,train,TRUE,,,
crop_2025-09-02_003_A1_10-23-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_A1,EntoScan,3200,0.69,train,TRUE,,,
crop_2025-09-02_003_A2_10-11-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_A2,EntoScan,3200,13.87,train,TRUE,,,
crop_2025-09-02_003_A2_10-16-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_A2,EntoScan,3200,13.87,train,TRUE,,,
crop_2025-09-02_003_A2_10-19-56_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_A2,EntoScan,3200,13.87,train,TRUE,,,
crop_2025-09-02_003_A2_10-23-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_A2,EntoScan,3200,13.87,train,TRUE,,,
crop_2025-09-02_003_A3_10-11-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_A3,EntoScan,3200,0.24,train,TRUE,,,
crop_2025-09-02_003_A3_10-16-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_A3,EntoScan,3200,0.24,train,TRUE,,,
crop_2025-09-02_003_A3_10-19-56_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_A3,EntoScan,3200,0.24,train,TRUE,,,
crop_2025-09-02_003_A3_10-23-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_A3,EntoScan,3200,0.24,train,TRUE,,,
crop_2025-09-02_003_A4_10-11-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_A4,EntoScan,3200,0.14,train,TRUE,,,
crop_2025-09-02_003_A4_10-16-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_A4,EntoScan,3200,0.14,train,TRUE,,,
crop_2025-09-02_003_A4_10-19-56_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_A4,EntoScan,3200,0.14,train,TRUE,,,
crop_2025-09-02_003_A4_10-23-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_A4,EntoScan,3200,0.14,train,TRUE,,,
crop_2025-09-02_003_A5_10-11-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_A5,EntoScan,3200,0.48,train,TRUE,,,
crop_2025-09-02_003_A5_10-16-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_A5,EntoScan,3200,0.48,train,TRUE,,,
crop_2025-09-02_003_A5_10-19-56_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_A5,EntoScan,3200,0.48,train,TRUE,,,
crop_2025-09-02_003_A5_10-23-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_A5,EntoScan,3200,0.48,train,TRUE,,,
crop_2025-09-02_003_A6_10-11-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_A6,EntoScan,3200,0.05,test,TRUE,,,
crop_2025-09-02_003_A6_10-16-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_A6,EntoScan,3200,0.05,test,TRUE,,,
crop_2025-09-02_003_A6_10-19-56_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_A6,EntoScan,3200,0.05,test,TRUE,,,
crop_2025-09-02_003_A6_10-23-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_A6,EntoScan,3200,0.05,test,TRUE,,,
crop_2025-09-02_003_B1_10-11-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_B1,EntoScan,3200,0.1,train,TRUE,,,
crop_2025-09-02_003_B1_10-16-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_B1,EntoScan,3200,0.1,train,TRUE,,,
crop_2025-09-02_003_B1_10-19-56_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_B1,EntoScan,3200,0.1,train,TRUE,,,
crop_2025-09-02_003_B1_10-23-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_B1,EntoScan,3200,0.1,train,TRUE,,,
crop_2025-09-02_003_B3_10-11-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_B3,EntoScan,3200,0.45,train,TRUE,,,
crop_2025-09-02_003_B3_10-16-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_B3,EntoScan,3200,0.45,train,TRUE,,,
crop_2025-09-02_003_B3_10-19-56_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_B3,EntoScan,3200,0.45,train,TRUE,,,
crop_2025-09-02_003_B3_10-23-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_B3,EntoScan,3200,0.45,train,TRUE,,,
crop_2025-09-02_003_B4_10-11-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_B4,EntoScan,3200,0.09,train,TRUE,,,
crop_2025-09-02_003_B4_10-16-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_B4,EntoScan,3200,0.09,train,TRUE,,,
crop_2025-09-02_003_B4_10-19-56_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_B4,EntoScan,3200,0.09,train,TRUE,,,
crop_2025-09-02_003_B4_10-23-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_B4,EntoScan,3200,0.09,train,TRUE,,,
crop_2025-09-02_003_B5_10-11-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_B5,EntoScan,3200,0.22,train,TRUE,,,
crop_2025-09-02_003_B5_10-16-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_B5,EntoScan,3200,0.22,train,TRUE,,,
crop_2025-09-02_003_B5_10-19-56_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_B5,EntoScan,3200,0.22,train,TRUE,,,
crop_2025-09-02_003_B5_10-23-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_B5,EntoScan,3200,0.22,train,TRUE,,,
crop_2025-09-02_003_B6_10-11-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_B6,EntoScan,3200,0.92,train,TRUE,,,
crop_2025-09-02_003_B6_10-16-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_B6,EntoScan,3200,0.92,train,TRUE,,,
crop_2025-09-02_003_B6_10-19-56_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_B6,EntoScan,3200,0.92,train,TRUE,,,
crop_2025-09-02_003_B6_10-23-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_B6,EntoScan,3200,0.92,train,TRUE,,,
crop_2025-09-02_003_C1_10-11-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_C1,EntoScan,3200,0.06,train,TRUE,,,
crop_2025-09-02_003_C1_10-16-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_C1,EntoScan,3200,0.06,train,TRUE,,,
crop_2025-09-02_003_C1_10-19-56_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_C1,EntoScan,3200,0.06,train,TRUE,,,
crop_2025-09-02_003_C1_10-23-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_C1,EntoScan,3200,0.06,train,TRUE,,,
crop_2025-09-02_003_C4_10-11-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_C4,EntoScan,3200,3.97,test,TRUE,,,
crop_2025-09-02_003_C4_10-16-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_C4,EntoScan,3200,3.97,test,TRUE,,,
crop_2025-09-02_003_C4_10-19-56_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_C4,EntoScan,3200,3.97,test,TRUE,,,
crop_2025-09-02_003_C4_10-23-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_C4,EntoScan,3200,3.97,test,TRUE,,,
crop_2025-09-02_003_C5_10-11-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_C5,EntoScan,3200,32.65,test,TRUE,,,
crop_2025-09-02_003_C5_10-16-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_C5,EntoScan,3200,32.65,test,TRUE,,,
crop_2025-09-02_003_C5_10-19-56_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_C5,EntoScan,3200,32.65,test,TRUE,,,
crop_2025-09-02_003_C5_10-23-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_C5,EntoScan,3200,32.65,test,TRUE,,,
crop_2025-09-02_003_C6_10-11-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_C6,EntoScan,3200,0.82,train,TRUE,,,
crop_2025-09-02_003_C6_10-16-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_C6,EntoScan,3200,0.82,train,TRUE,,,
crop_2025-09-02_003_C6_10-19-56_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_C6,EntoScan,3200,0.82,train,TRUE,,,
crop_2025-09-02_003_C6_10-23-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_C6,EntoScan,3200,0.82,train,TRUE,,,
crop_2025-09-02_003_D1_10-11-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_D1,EntoScan,3200,2.52,val,TRUE,,,
crop_2025-09-02_003_D1_10-16-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_D1,EntoScan,3200,2.52,val,TRUE,,,
crop_2025-09-02_003_D1_10-19-56_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_D1,EntoScan,3200,2.52,val,TRUE,,,
crop_2025-09-02_003_D1_10-23-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_D1,EntoScan,3200,2.52,val,TRUE,,,
crop_2025-09-02_003_D2_10-11-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_D2,EntoScan,3200,13.19,train,TRUE,,,
crop_2025-09-02_003_D2_10-16-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_D2,EntoScan,3200,13.19,train,TRUE,,,
crop_2025-09-02_003_D2_10-19-56_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_D2,EntoScan,3200,13.19,train,TRUE,,,
crop_2025-09-02_003_D2_10-23-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_D2,EntoScan,3200,13.19,train,TRUE,,,
crop_2025-09-02_003_D3_10-11-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_D3,EntoScan,3200,1.25,train,TRUE,,,
crop_2025-09-02_003_D3_10-16-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_D3,EntoScan,3200,1.25,train,TRUE,,,
crop_2025-09-02_003_D3_10-19-56_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_D3,EntoScan,3200,1.25,train,TRUE,,,
crop_2025-09-02_003_D3_10-23-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_D3,EntoScan,3200,1.25,train,TRUE,,,
crop_2025-09-02_003_D4_10-11-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_D4,EntoScan,3200,4.07,train,TRUE,,,
crop_2025-09-02_003_D4_10-16-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_D4,EntoScan,3200,4.07,train,TRUE,,,
crop_2025-09-02_003_D4_10-19-56_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_D4,EntoScan,3200,4.07,train,TRUE,,,
crop_2025-09-02_003_D4_10-23-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_D4,EntoScan,3200,4.07,train,TRUE,,,
crop_2025-09-02_003_D5_10-11-11_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_D5,EntoScan,3200,1.74,train,TRUE,,,
crop_2025-09-02_003_D5_10-16-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_D5,EntoScan,3200,1.74,train,TRUE,,,
crop_2025-09-02_003_D5_10-19-56_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_D5,EntoScan,3200,1.74,train,TRUE,,,
crop_2025-09-02_003_D5_10-23-13_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_003_D5,EntoScan,3200,1.74,train,TRUE,,,
crop_2025-09-02_004_A1_10-26-32_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_A1,EntoScan,3200,1.3,train,TRUE,,,
crop_2025-09-02_004_A1_10-30-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_A1,EntoScan,3200,1.3,train,TRUE,,,
crop_2025-09-02_004_A1_10-35-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_A1,EntoScan,3200,1.3,train,TRUE,,,
crop_2025-09-02_004_A1_10-39-06_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_A1,EntoScan,3200,1.3,train,TRUE,,,
crop_2025-09-02_004_A2_10-26-32_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_A2,EntoScan,3200,1.01,train,TRUE,,,
crop_2025-09-02_004_A2_10-30-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_A2,EntoScan,3200,1.01,train,TRUE,,,
crop_2025-09-02_004_A2_10-35-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_A2,EntoScan,3200,1.01,train,TRUE,,,
crop_2025-09-02_004_A2_10-39-06_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_A2,EntoScan,3200,1.01,train,TRUE,,,
crop_2025-09-02_004_A3_10-26-32_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_A3,EntoScan,3200,0.41,train,TRUE,,,
crop_2025-09-02_004_A4_10-26-32_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_A4,EntoScan,3200,10.49,train,TRUE,,,
crop_2025-09-02_004_A4_10-30-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_A4,EntoScan,3200,10.49,train,TRUE,,,
crop_2025-09-02_004_A4_10-35-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_A4,EntoScan,3200,10.49,train,TRUE,,,
crop_2025-09-02_004_A4_10-39-06_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_A4,EntoScan,3200,10.49,train,TRUE,,,
crop_2025-09-02_004_A5_10-26-32_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_A5,EntoScan,3200,0.73,train,TRUE,,,
crop_2025-09-02_004_A5_10-30-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_A5,EntoScan,3200,0.73,train,TRUE,,,
crop_2025-09-02_004_A5_10-35-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_A5,EntoScan,3200,0.73,train,TRUE,,,
crop_2025-09-02_004_A5_10-39-06_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_A5,EntoScan,3200,0.73,train,TRUE,,,
crop_2025-09-02_004_B1_10-26-32_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_B1,EntoScan,3200,1.26,train,TRUE,,,
crop_2025-09-02_004_B1_10-30-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_B1,EntoScan,3200,1.26,train,TRUE,,,
crop_2025-09-02_004_B1_10-35-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_B1,EntoScan,3200,1.26,train,TRUE,,,
crop_2025-09-02_004_B1_10-39-06_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_B1,EntoScan,3200,1.26,train,TRUE,,,
crop_2025-09-02_004_B2_10-26-32_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_B2,EntoScan,3200,0.71,train,TRUE,,,
crop_2025-09-02_004_B2_10-30-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_B2,EntoScan,3200,0.71,train,TRUE,,,
crop_2025-09-02_004_B2_10-35-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_B2,EntoScan,3200,0.71,train,TRUE,,,
crop_2025-09-02_004_B2_10-39-06_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_B2,EntoScan,3200,0.71,train,TRUE,,,
crop_2025-09-02_004_B3_10-26-32_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_B3,EntoScan,3200,3.31,train,TRUE,,,
crop_2025-09-02_004_B3_10-30-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_B3,EntoScan,3200,3.31,train,TRUE,,,
crop_2025-09-02_004_B3_10-35-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_B3,EntoScan,3200,3.31,train,TRUE,,,
crop_2025-09-02_004_B3_10-39-06_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_B3,EntoScan,3200,3.31,train,TRUE,,,
crop_2025-09-02_004_B4_10-26-32_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_B4,EntoScan,3200,0.14,test,TRUE,,,
crop_2025-09-02_004_B4_10-30-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_B4,EntoScan,3200,0.14,test,TRUE,,,
crop_2025-09-02_004_B4_10-35-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_B4,EntoScan,3200,0.14,test,TRUE,,,
crop_2025-09-02_004_B5_10-26-32_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_B5,EntoScan,3200,1.13,test,TRUE,,,
crop_2025-09-02_004_B5_10-30-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_B5,EntoScan,3200,1.13,test,TRUE,,,
crop_2025-09-02_004_B5_10-35-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_B5,EntoScan,3200,1.13,test,TRUE,,,
crop_2025-09-02_004_B6_10-26-32_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_B6,EntoScan,3200,1.21,train,TRUE,,,
crop_2025-09-02_004_B6_10-30-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_B6,EntoScan,3200,1.21,train,TRUE,,,
crop_2025-09-02_004_B6_10-35-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_B6,EntoScan,3200,1.21,train,TRUE,,,
crop_2025-09-02_004_B6_10-39-06_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_B6,EntoScan,3200,1.21,train,TRUE,,,
crop_2025-09-02_004_C1_10-26-32_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_C1,EntoScan,3200,9.4,train,TRUE,,,
crop_2025-09-02_004_C1_10-30-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_C1,EntoScan,3200,9.4,train,TRUE,,,
crop_2025-09-02_004_C1_10-35-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_C1,EntoScan,3200,9.4,train,TRUE,,,
crop_2025-09-02_004_C1_10-39-06_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_C1,EntoScan,3200,9.4,train,TRUE,,,
crop_2025-09-02_004_C2_10-26-32_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_C2,EntoScan,3200,1.2,train,TRUE,,,
crop_2025-09-02_004_C2_10-30-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_C2,EntoScan,3200,1.2,train,TRUE,,,
crop_2025-09-02_004_C2_10-35-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_C2,EntoScan,3200,1.2,train,TRUE,,,
crop_2025-09-02_004_C2_10-39-06_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_C2,EntoScan,3200,1.2,train,TRUE,,,
crop_2025-09-02_004_C3_10-26-32_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_C3,EntoScan,3200,2.84,train,TRUE,,,
crop_2025-09-02_004_C3_10-30-05_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_C3,EntoScan,3200,2.84,train,TRUE,,,
crop_2025-09-02_004_C3_10-35-00_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_C3,EntoScan,3200,2.84,train,TRUE,,,
crop_2025-09-02_004_C3_10-39-06_CROPNUMBER_0_UUID_ChangeThisTEMPORARY.png,2025-09-02_004_C3,EntoScan,3200,2.84,train,TRUE,,,
