custom_label,conf,IMAGE_FILENAME,SCALE,ROI_SIZE_MM,NON_TRANSPARENT_PIXELS,AREA_MM2,species,temp,sex,replicate,split
DROSO_05_MEL_19_M,0.931422889232636,00_data/02_resized/crops/crop_2026-01-13_16-33-57.top_right_CROPNUMBER_19_UUID_DROSO_05_MEL_19_M.jpg,0.461855670103093,3.8496875,77476,4.881290640625,MEL,19,M,5,test
DROSO_05_SIM_19_M,0.931423425674438,00_data/02_resized/crops/crop_2026-01-13_16-04-10.top_right_CROPNUMBER_14_UUID_DROSO_05_SIM_19_M.jpg,0.505643340857788,3.5163125,67474,4.2511255703125,SIM,19,M,5,test
DROSO_05_VIR_19_M,0.931757152080536,00_data/02_resized/crops/crop_2026-01-14_10-31-46.top_right_CROPNUMBER_9_UUID_DROSO_05_VIR_19_M.jpg,0.38160136286201,4.6593125,107710,6.7861507421875,VIR,19,M,5,test
DROSO_05_VIR_19_F,0.931804597377777,00_data/02_resized/crops/crop_2026-01-14_10-31-46.top_left_CROPNUMBER_6_UUID_DROSO_05_VIR_19_F.jpg,0.356687898089172,4.98475,125896,7.93193978125,VIR,19,F,5,test
DROSO_05_MEL_19_F,0.931974232196808,00_data/02_resized/crops/crop_2026-01-13_16-33-57.top_left_CROPNUMBER_11_UUID_DROSO_05_MEL_19_F.jpg,0.431599229287091,4.1195625,92786,5.8458804453125,MEL,19,F,5,test
DROSO_05_LUT_19_M,0.931978166103363,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_right_CROPNUMBER_30_UUID_DROSO_05_LUT_19_M.jpg,0.594164456233422,2.9924375,68202,4.2969924140625,LUT,19,M,5,test
DROSO_05_LUT_19_M,0.932085156440735,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_right_CROPNUMBER_29_UUID_DROSO_05_LUT_19_M.jpg,0.483801295896328,3.6750625,71881,4.52878378515625,LUT,19,M,5,test
DROSO_05_MEL_19_M,0.932091176509857,00_data/02_resized/crops/crop_2026-01-13_16-33-57.top_right_CROPNUMBER_18_UUID_DROSO_05_MEL_19_M.jpg,0.483801295896328,3.6750625,75074,4.7299552578125,MEL,19,M,5,test
DROSO_05_LUT_19_M,0.932136833667755,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_right_CROPNUMBER_28_UUID_DROSO_05_LUT_19_M.jpg,0.466666666666667,3.81,88371,5.56771819921875,LUT,19,M,5,test
DROSO_05_SIM_19_F,0.932368695735931,00_data/02_resized/crops/crop_2026-01-13_16-04-10.top_left_CROPNUMBER_21_UUID_DROSO_05_SIM_19_F.jpg,0.469601677148847,3.7861875,80272,5.0574495625,SIM,19,F,5,test
DROSO_05_EQU_19_M,0.932372570037842,00_data/02_resized/crops/crop_2026-01-14_10-03-10.top_right_CROPNUMBER_5_UUID_DROSO_05_EQU_19_M.jpg,0.528301886792453,3.3655,68376,4.30795509375,EQU,19,M,5,test
DROSO_05_SIM_19_M,0.932393372058868,00_data/02_resized/crops/crop_2026-01-13_16-04-10.top_right_CROPNUMBER_13_UUID_DROSO_05_SIM_19_M.jpg,0.554455445544555,3.20675,79430,5.0044002734375,SIM,19,M,5,test
DROSO_05_SIM_19_M,0.932760894298554,00_data/02_resized/crops/crop_2026-01-13_16-04-10.top_right_CROPNUMBER_12_UUID_DROSO_05_SIM_19_M.jpg,0.565656565656566,3.14325,64721,4.07767581640625,SIM,19,M,5,test
DROSO_05_SIM_19_F,0.933136105537415,00_data/02_resized/crops/crop_2026-01-13_16-04-10.top_left_CROPNUMBER_20_UUID_DROSO_05_SIM_19_F.jpg,0.474576271186441,3.7465,92499,5.82779832421875,SIM,19,F,5,test
DROSO_05_SIM_19_F,0.933220207691193,00_data/02_resized/crops/crop_2026-01-13_16-04-10.top_left_CROPNUMBER_19_UUID_DROSO_05_SIM_19_F.jpg,0.468619246861925,3.794125,85126,5.3632705234375,SIM,19,F,5,test
DROSO_05_EQU_19_M,0.933241248130799,00_data/02_resized/crops/crop_2026-01-14_10-03-10.top_right_CROPNUMBER_4_UUID_DROSO_05_EQU_19_M.jpg,0.553086419753086,3.2146875,62386,3.9305616953125,EQU,19,M,5,test
DROSO_05_SIM_19_F,0.933248400688171,00_data/02_resized/crops/crop_2026-01-13_16-04-10.top_left_CROPNUMBER_18_UUID_DROSO_05_SIM_19_F.jpg,0.514942528735632,3.4528125,72156,4.546109859375,SIM,19,F,5,test
DROSO_05_MEL_19_M,0.933329701423645,00_data/02_resized/crops/crop_2026-01-13_16-33-57.top_right_CROPNUMBER_17_UUID_DROSO_05_MEL_19_M.jpg,0.492307692307692,3.6115625,68254,4.3002686171875,MEL,19,M,5,test
DROSO_05_MEL_19_M,0.933342218399048,00_data/02_resized/crops/crop_2026-01-13_16-33-57.top_right_CROPNUMBER_16_UUID_DROSO_05_MEL_19_M.jpg,0.468619246861925,3.794125,74498,4.6936650078125,MEL,19,M,5,test
DROSO_05_LUT_19_M,0.933382093906403,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_right_CROPNUMBER_27_UUID_DROSO_05_LUT_19_M.jpg,0.514942528735632,3.4528125,73255,4.61535115234375,LUT,19,M,5,test
DROSO_05_SIM_19_F,0.933720231056213,00_data/02_resized/crops/crop_2026-01-13_16-04-10.top_left_CROPNUMBER_17_UUID_DROSO_05_SIM_19_F.jpg,0.461855670103093,3.8496875,98920,6.23234640625,SIM,19,F,5,test
DROSO_05_LUT_19_F,0.933850824832916,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_left_CROPNUMBER_41_UUID_DROSO_05_LUT_19_F.jpg,0.364820846905537,4.873625,114459,7.21136410546875,LUT,19,F,5,test
DROSO_05_SIM_19_F,0.933920979499817,00_data/02_resized/crops/crop_2026-01-13_16-04-10.top_left_CROPNUMBER_16_UUID_DROSO_05_SIM_19_F.jpg,0.461855670103093,3.8496875,95377,6.00912356640625,SIM,19,F,5,test
DROSO_05_LUT_19_M,0.933928072452545,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_right_CROPNUMBER_26_UUID_DROSO_05_LUT_19_M.jpg,0.549019607843137,3.2385,65481,4.12555878515625,LUT,19,M,5,test
DROSO_05_VIR_19_M,0.934313356876373,00_data/02_resized/crops/crop_2026-01-14_10-31-46.top_right_CROPNUMBER_8_UUID_DROSO_05_VIR_19_M.jpg,0.339393939393939,5.23875,99942,6.2967363984375,VIR,19,M,5,test
DROSO_05_MEL_19_M,0.934323966503143,00_data/02_resized/crops/crop_2026-01-13_16-33-57.top_right_CROPNUMBER_15_UUID_DROSO_05_MEL_19_M.jpg,0.395061728395062,4.5005625,99445,6.26542345703125,MEL,19,M,5,test
DROSO_05_SIM_19_M,0.934386909008026,00_data/02_resized/crops/crop_2026-01-13_16-04-10.top_right_CROPNUMBER_11_UUID_DROSO_05_SIM_19_M.jpg,0.632768361581921,2.809875,71299,4.49211551171875,SIM,19,M,5,test
DROSO_05_LUT_19_F,0.934413373470306,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_left_CROPNUMBER_40_UUID_DROSO_05_LUT_19_F.jpg,0.527058823529412,3.3734375,73959,4.65970590234375,LUT,19,F,5,test
DROSO_05_SIM_19_F,0.93454647064209,00_data/02_resized/crops/crop_2026-01-13_16-04-10.top_left_CROPNUMBER_15_UUID_DROSO_05_SIM_19_F.jpg,0.461855670103093,3.8496875,83681,5.27222987890625,SIM,19,F,5,test
DROSO_05_LUT_19_M,0.934562087059021,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_right_CROPNUMBER_25_UUID_DROSO_05_LUT_19_M.jpg,0.454361054766734,3.9131875,87501,5.51290480078125,LUT,19,M,5,test
DROSO_05_VIR_19_M,0.934651792049408,00_data/02_resized/crops/crop_2026-01-14_10-31-46.top_right_CROPNUMBER_7_UUID_DROSO_05_VIR_19_M.jpg,0.386873920552677,4.5958125,106940,6.737637734375,VIR,19,M,5,test
DROSO_05_SIM_19_F,0.93475466966629,00_data/02_resized/crops/crop_2026-01-13_16-04-10.top_left_CROPNUMBER_14_UUID_DROSO_05_SIM_19_F.jpg,0.551724137931035,3.222625,72997,4.59909614453125,SIM,19,F,5,test
DROSO_05_SIM_19_F,0.934762895107269,00_data/02_resized/crops/crop_2026-01-13_16-04-10.top_left_CROPNUMBER_13_UUID_DROSO_05_SIM_19_F.jpg,0.503370786516854,3.5321875,69582,4.3839378046875,SIM,19,F,5,test
DROSO_05_SIM_19_F,0.935005366802216,00_data/02_resized/crops/crop_2026-01-13_16-04-10.top_left_CROPNUMBER_12_UUID_DROSO_05_SIM_19_F.jpg,0.470588235294118,3.77825,78945,4.97384337890625,SIM,19,F,5,test
DROSO_05_MEL_19_M,0.935066759586334,00_data/02_resized/crops/crop_2026-01-13_16-33-57.top_right_CROPNUMBER_14_UUID_DROSO_05_MEL_19_M.jpg,0.43579766536965,4.079875,90562,5.7057597578125,MEL,19,M,5,test
DROSO_05_LUT_19_M,0.935085713863373,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_right_CROPNUMBER_24_UUID_DROSO_05_LUT_19_M.jpg,0.55860349127182,3.1829375,71632,4.5130958125,LUT,19,M,5,test
DROSO_05_MEL_19_M,0.935119807720184,00_data/02_resized/crops/crop_2026-01-13_16-33-57.top_right_CROPNUMBER_13_UUID_DROSO_05_MEL_19_M.jpg,0.455284552845528,3.90525,88316,5.564252984375,MEL,19,M,5,test
DROSO_05_SIM_19_F,0.935338199138641,00_data/02_resized/crops/crop_2026-01-13_16-04-10.top_left_CROPNUMBER_11_UUID_DROSO_05_SIM_19_F.jpg,0.501118568232662,3.5480625,74662,4.7039976484375,SIM,19,F,5,test
DROSO_05_EQU_19_M,0.935434997081757,00_data/02_resized/crops/crop_2026-01-14_10-03-10.top_right_CROPNUMBER_3_UUID_DROSO_05_EQU_19_M.jpg,0.553086419753086,3.2146875,65944,4.15472959375,EQU,19,M,5,test
DROSO_05_MEL_19_M,0.935499787330627,00_data/02_resized/crops/crop_2026-01-13_16-33-57.top_right_CROPNUMBER_12_UUID_DROSO_05_MEL_19_M.jpg,0.498886414253898,3.5639375,76506,4.8201768515625,MEL,19,M,5,test
DROSO_05_MEL_19_F,0.935683369636536,00_data/02_resized/crops/crop_2026-01-13_16-33-57.top_left_CROPNUMBER_10_UUID_DROSO_05_MEL_19_F.jpg,0.477611940298507,3.7226875,92161,5.80650300390625,MEL,19,F,5,test
DROSO_05_LUT_19_F,0.935732483863831,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_left_CROPNUMBER_39_UUID_DROSO_05_LUT_19_F.jpg,0.314165497896213,5.6594375,116940,7.367676796875,LUT,19,F,5,test
DROSO_05_MEL_19_F,0.935757339000702,00_data/02_resized/crops/crop_2026-01-13_16-33-57.top_left_CROPNUMBER_9_UUID_DROSO_05_MEL_19_F.jpg,0.453441295546559,3.921125,84932,5.351047765625,MEL,19,F,5,test
DROSO_05_SIM_19_M,0.935896754264832,00_data/02_resized/crops/crop_2026-01-13_16-04-10.top_right_CROPNUMBER_10_UUID_DROSO_05_SIM_19_M.jpg,0.598930481283422,2.968625,58893,3.71048905078125,SIM,19,M,5,test
DROSO_05_VIR_19_M,0.936183094978332,00_data/02_resized/crops/crop_2026-01-14_10-31-46.top_right_CROPNUMBER_6_UUID_DROSO_05_VIR_19_M.jpg,0.366612111292962,4.8498125,146926,9.2569119296875,VIR,19,M,5,test
DROSO_05_EQU_19_F,0.9361851811409,00_data/02_resized/crops/crop_2026-01-14_10-03-10.top_left_CROPNUMBER_10_UUID_DROSO_05_EQU_19_F.jpg,0.567088607594937,3.1353125,58751,3.70154249609375,EQU,19,F,5,test
DROSO_05_SIM_19_M,0.936217904090881,00_data/02_resized/crops/crop_2026-01-13_16-04-10.top_right_CROPNUMBER_9_UUID_DROSO_05_SIM_19_M.jpg,0.574358974358974,3.095625,63491,4.00018101171875,SIM,19,M,5,test
DROSO_05_LUT_19_M,0.936374068260193,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_right_CROPNUMBER_23_UUID_DROSO_05_LUT_19_M.jpg,0.528301886792453,3.3655,77564,4.886834984375,LUT,19,M,5,test
DROSO_05_EQU_19_M,0.936471998691559,00_data/02_resized/crops/crop_2026-01-14_10-03-10.top_right_CROPNUMBER_2_UUID_DROSO_05_EQU_19_M.jpg,0.662721893491124,2.682875,52009,3.27677016015625,EQU,19,M,5,test
DROSO_05_MEL_19_M,0.936635196208954,00_data/02_resized/crops/crop_2026-01-13_16-33-57.top_right_CROPNUMBER_11_UUID_DROSO_05_MEL_19_M.jpg,0.484848484848485,3.667125,79573,5.01340983203125,MEL,19,M,5,test
DROSO_05_LUT_19_M,0.936731219291687,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_right_CROPNUMBER_22_UUID_DROSO_05_LUT_19_M.jpg,0.505643340857788,3.5163125,80538,5.0742086015625,LUT,19,M,5,test
DROSO_05_LUT_19_F,0.936812102794647,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_left_CROPNUMBER_38_UUID_DROSO_05_LUT_19_F.jpg,0.380952380952381,4.66725,107410,6.7672495703125,LUT,19,F,5,test
DROSO_05_LUT_19_F,0.936992824077606,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_left_CROPNUMBER_37_UUID_DROSO_05_LUT_19_F.jpg,0.48068669527897,3.698875,89863,5.66172002734375,LUT,19,F,5,test
DROSO_05_LUT_19_F,0.937012255191803,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_left_CROPNUMBER_36_UUID_DROSO_05_LUT_19_F.jpg,0.380305602716469,4.6751875,120973,7.62177155078125,LUT,19,F,5,test
DROSO_05_SIM_19_M,0.937239110469818,00_data/02_resized/crops/crop_2026-01-13_16-04-10.top_right_CROPNUMBER_8_UUID_DROSO_05_SIM_19_M.jpg,0.525821596244132,3.381375,71943,4.53269002734375,SIM,19,M,5,test
DROSO_05_SIM_19_F,0.937483310699463,00_data/02_resized/crops/crop_2026-01-13_16-04-10.top_left_CROPNUMBER_10_UUID_DROSO_05_SIM_19_F.jpg,0.529550827423168,3.3575625,80556,5.075342671875,SIM,19,F,5,test
DROSO_05_MEL_19_F,0.937533795833588,00_data/02_resized/crops/crop_2026-01-13_16-33-57.top_left_CROPNUMBER_8_UUID_DROSO_05_MEL_19_F.jpg,0.469601677148847,3.7861875,94042,5.9250133515625,MEL,19,F,5,test
DROSO_05_MEL_19_F,0.937567353248596,00_data/02_resized/crops/crop_2026-01-13_16-33-57.top_left_CROPNUMBER_7_UUID_DROSO_05_MEL_19_F.jpg,0.454361054766734,3.9131875,91739,5.77991535546875,MEL,19,F,5,test
DROSO_05_VIR_19_F,0.937581241130829,00_data/02_resized/crops/crop_2026-01-14_10-31-46.top_left_CROPNUMBER_5_UUID_DROSO_05_VIR_19_F.jpg,0.388214904679376,4.5799375,93503,5.89105424609375,VIR,19,F,5,test
DROSO_05_SIM_19_M,0.937605023384094,00_data/02_resized/crops/crop_2026-01-13_16-04-10.top_right_CROPNUMBER_7_UUID_DROSO_05_SIM_19_M.jpg,0.577319587628866,3.07975,77353,4.87354116015625,SIM,19,M,5,test
DROSO_05_MEL_19_M,0.937639951705933,00_data/02_resized/crops/crop_2026-01-13_16-33-57.top_right_CROPNUMBER_10_UUID_DROSO_05_MEL_19_M.jpg,0.498886414253898,3.5639375,69826,4.3993107578125,MEL,19,M,5,test
DROSO_05_VIR_19_M,0.937819421291351,00_data/02_resized/crops/crop_2026-01-14_10-31-46.top_right_CROPNUMBER_5_UUID_DROSO_05_VIR_19_M.jpg,0.362459546925566,4.905375,126440,7.96621390625,VIR,19,M,5,test
DROSO_05_LUT_19_M,0.93789792060852,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_right_CROPNUMBER_21_UUID_DROSO_05_LUT_19_M.jpg,0.451612903225806,3.937,76671,4.83057249609375,LUT,19,M,5,test
DROSO_05_LUT_19_F,0.937913656234741,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_left_CROPNUMBER_35_UUID_DROSO_05_LUT_19_F.jpg,0.340425531914894,5.222875,116393,7.33321366015625,LUT,19,F,5,test
DROSO_05_SIM_19_F,0.937970399856567,00_data/02_resized/crops/crop_2026-01-13_16-04-10.top_left_CROPNUMBER_9_UUID_DROSO_05_SIM_19_F.jpg,0.484848484848485,3.667125,88720,5.5897065625,SIM,19,F,5,test
DROSO_05_LUT_19_M,0.938084125518799,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_right_CROPNUMBER_20_UUID_DROSO_05_LUT_19_M.jpg,0.493392070484582,3.603625,76643,4.82880838671875,LUT,19,M,5,test
DROSO_05_SIM_19_M,0.938183665275574,00_data/02_resized/crops/crop_2026-01-13_16-04-10.top_right_CROPNUMBER_6_UUID_DROSO_05_SIM_19_M.jpg,0.524590163934426,3.3893125,73576,4.63557540625,SIM,19,M,5,test
DROSO_05_LUT_19_F,0.938216745853424,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_left_CROPNUMBER_34_UUID_DROSO_05_LUT_19_F.jpg,0.359550561797753,4.9450625,108639,6.84468137109375,LUT,19,F,5,test
DROSO_05_LUT_19_M,0.938443243503571,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_right_CROPNUMBER_19_UUID_DROSO_05_LUT_19_M.jpg,0.496674057649667,3.5798125,74806,4.7130702109375,LUT,19,M,5,test
DROSO_05_LUT_19_M,0.938605666160584,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_right_CROPNUMBER_18_UUID_DROSO_05_LUT_19_M.jpg,0.524590163934426,3.3893125,70375,4.43389990234375,LUT,19,M,5,test
DROSO_05_LUT_19_M,0.938701570034027,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_right_CROPNUMBER_17_UUID_DROSO_05_LUT_19_M.jpg,0.43579766536965,4.079875,102811,6.47749460546875,LUT,19,M,5,test
DROSO_05_LUT_19_F,0.938798129558563,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_left_CROPNUMBER_33_UUID_DROSO_05_LUT_19_F.jpg,0.466666666666667,3.81,128633,8.10438147265625,LUT,19,F,5,test
DROSO_05_VIR_19_F,0.938815355300903,00_data/02_resized/crops/crop_2026-01-14_10-31-46.top_left_CROPNUMBER_4_UUID_DROSO_05_VIR_19_F.jpg,0.413284132841328,4.302125,123233,7.76416037890625,VIR,19,F,5,test
DROSO_05_MEL_19_F,0.93884801864624,00_data/02_resized/crops/crop_2026-01-13_16-33-57.top_left_CROPNUMBER_6_UUID_DROSO_05_MEL_19_F.jpg,0.519721577726218,3.4210625,76201,4.80096066015625,MEL,19,F,5,test
DROSO_05_MEL_19_F,0.938880264759064,00_data/02_resized/crops/crop_2026-01-13_16-33-57.top_left_CROPNUMBER_5_UUID_DROSO_05_MEL_19_F.jpg,0.426666666666667,4.1671875,106232,6.69303096875,MEL,19,F,5,test
DROSO_05_VIR_19_F,0.938904047012329,00_data/02_resized/crops/crop_2026-01-14_10-31-46.top_left_CROPNUMBER_3_UUID_DROSO_05_VIR_19_F.jpg,0.448897795591182,3.9608125,102154,6.4361010390625,VIR,19,F,5,test
DROSO_05_LUT_19_M,0.938949346542358,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_right_CROPNUMBER_16_UUID_DROSO_05_LUT_19_M.jpg,0.477611940298507,3.7226875,76064,4.792329125,LUT,19,M,5,test
DROSO_05_LUT_19_M,0.939020156860352,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_right_CROPNUMBER_15_UUID_DROSO_05_LUT_19_M.jpg,0.546341463414634,3.254375,82073,5.17091959765625,LUT,19,M,5,test
DROSO_05_EQU_19_F,0.939036905765533,00_data/02_resized/crops/crop_2026-01-14_10-03-10.top_left_CROPNUMBER_9_UUID_DROSO_05_EQU_19_F.jpg,0.4234404536862,4.1989375,92645,5.83699689453125,EQU,19,F,5,test
DROSO_05_LUT_19_F,0.939070403575897,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_left_CROPNUMBER_32_UUID_DROSO_05_LUT_19_F.jpg,0.432432432432432,4.111625,111271,7.01050765234375,LUT,19,F,5,test
DROSO_05_SIM_19_M,0.939080834388733,00_data/02_resized/crops/crop_2026-01-13_16-04-10.top_right_CROPNUMBER_5_UUID_DROSO_05_SIM_19_M.jpg,0.594164456233422,2.9924375,73078,4.6041994609375,SIM,19,M,5,test
DROSO_05_EQU_19_F,0.939109444618225,00_data/02_resized/crops/crop_2026-01-14_10-03-10.top_left_CROPNUMBER_8_UUID_DROSO_05_EQU_19_F.jpg,0.41635687732342,4.270375,91279,5.75093355859375,EQU,19,F,5,test
DROSO_05_LUT_19_F,0.939139366149903,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_left_CROPNUMBER_31_UUID_DROSO_05_LUT_19_F.jpg,0.414048059149723,4.2941875,107155,6.75118357421875,LUT,19,F,5,test
DROSO_05_LUT_19_M,0.939181327819824,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_right_CROPNUMBER_14_UUID_DROSO_05_LUT_19_M.jpg,0.493392070484582,3.603625,68848,4.3376929375,LUT,19,M,5,test
DROSO_05_VIR_19_M,0.939191818237305,00_data/02_resized/crops/crop_2026-01-14_10-31-46.top_right_CROPNUMBER_4_UUID_DROSO_05_VIR_19_M.jpg,0.380952380952381,4.66725,122700,7.730579296875,VIR,19,M,5,test
DROSO_05_LUT_19_F,0.939230024814606,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_left_CROPNUMBER_30_UUID_DROSO_05_LUT_19_F.jpg,0.403603603603604,4.4053125,102091,6.43213179296875,LUT,19,F,5,test
DROSO_05_MEL_19_F,0.939282834529877,00_data/02_resized/crops/crop_2026-01-13_16-33-57.top_left_CROPNUMBER_4_UUID_DROSO_05_MEL_19_F.jpg,0.448,3.96875,101755,6.41096248046875,MEL,19,F,5,test
DROSO_05_VIR_19_M,0.939379870891571,00_data/02_resized/crops/crop_2026-01-14_10-31-46.top_right_CROPNUMBER_3_UUID_DROSO_05_VIR_19_M.jpg,0.403603603603604,4.4053125,114125,7.19032080078125,VIR,19,M,5,test
DROSO_05_EQU_19_F,0.939446568489075,00_data/02_resized/crops/crop_2026-01-14_10-03-10.top_left_CROPNUMBER_7_UUID_DROSO_05_EQU_19_F.jpg,0.510250569476082,3.4845625,98950,6.2342365234375,EQU,19,F,5,test
DROSO_05_SIM_19_M,0.939666211605072,00_data/02_resized/crops/crop_2026-01-13_16-04-10.top_right_CROPNUMBER_4_UUID_DROSO_05_SIM_19_M.jpg,0.541062801932367,3.286125,76332,4.809214171875,SIM,19,M,5,test
DROSO_05_EQU_19_M,0.939773797988892,00_data/02_resized/crops/crop_2026-01-14_10-03-10.top_right_CROPNUMBER_1_UUID_DROSO_05_EQU_19_M.jpg,0.533333333333333,3.33375,63995,4.03193498046875,EQU,19,M,5,test
DROSO_05_EQU_19_F,0.939804971218109,00_data/02_resized/crops/crop_2026-01-14_10-03-10.top_left_CROPNUMBER_6_UUID_DROSO_05_EQU_19_F.jpg,0.4234404536862,4.1989375,101221,6.37731839453125,EQU,19,F,5,test
DROSO_05_LUT_19_F,0.939877092838287,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_left_CROPNUMBER_29_UUID_DROSO_05_LUT_19_F.jpg,0.417910447761194,4.2545,106820,6.730077265625,LUT,19,F,5,test
DROSO_05_LUT_19_F,0.93993204832077,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_left_CROPNUMBER_28_UUID_DROSO_05_LUT_19_F.jpg,0.460905349794239,3.857625,85571,5.39130726171875,LUT,19,F,5,test
DROSO_05_LUT_19_M,0.939949333667755,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_right_CROPNUMBER_13_UUID_DROSO_05_LUT_19_M.jpg,0.471578947368421,3.7703125,92072,5.80089565625,LUT,19,M,5,test
DROSO_05_LUT_19_F,0.940008103847504,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_left_CROPNUMBER_27_UUID_DROSO_05_LUT_19_F.jpg,0.354430379746835,5.0165,124764,7.860619359375,LUT,19,F,5,test
DROSO_05_LUT_19_F,0.940134108066559,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_left_CROPNUMBER_26_UUID_DROSO_05_LUT_19_F.jpg,0.405797101449275,4.3815,119641,7.53785034765625,LUT,19,F,5,test
DROSO_05_LUT_19_M,0.940229773521423,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_right_CROPNUMBER_12_UUID_DROSO_05_LUT_19_M.jpg,0.507936507936508,3.5004375,76894,4.8446223671875,LUT,19,M,5,test
DROSO_05_LUT_19_M,0.940323293209076,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_right_CROPNUMBER_11_UUID_DROSO_05_LUT_19_M.jpg,0.554455445544555,3.20675,79326,4.9978478671875,LUT,19,M,5,test
DROSO_05_VIR_19_M,0.940407395362854,00_data/02_resized/crops/crop_2026-01-14_10-31-46.top_right_CROPNUMBER_2_UUID_DROSO_05_VIR_19_M.jpg,0.420262664165103,4.2306875,116411,7.33434773046875,VIR,19,M,5,test
DROSO_05_LUT_19_F,0.940508604049683,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_left_CROPNUMBER_25_UUID_DROSO_05_LUT_19_F.jpg,0.367213114754098,4.841875,115497,7.27676216015625,LUT,19,F,5,test
DROSO_05_LUT_19_F,0.940580308437347,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_left_CROPNUMBER_24_UUID_DROSO_05_LUT_19_F.jpg,0.367213114754098,4.841875,118366,7.4575203671875,LUT,19,F,5,test
DROSO_05_LUT_19_F,0.940657734870911,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_left_CROPNUMBER_23_UUID_DROSO_05_LUT_19_F.jpg,0.425047438330171,4.1830625,113268,7.136326453125,LUT,19,F,5,test
DROSO_05_VIR_19_F,0.940658569335938,00_data/02_resized/crops/crop_2026-01-14_10-31-46.top_left_CROPNUMBER_2_UUID_DROSO_05_VIR_19_F.jpg,0.361873990306947,4.9133125,119361,7.52020925390625,VIR,19,F,5,test
DROSO_05_SIM_19_M,0.940729260444641,00_data/02_resized/crops/crop_2026-01-13_16-04-10.top_right_CROPNUMBER_3_UUID_DROSO_05_SIM_19_M.jpg,0.574358974358974,3.095625,63208,3.98235090625,SIM,19,M,5,test
DROSO_05_LUT_19_M,0.940819561481476,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_right_CROPNUMBER_10_UUID_DROSO_05_LUT_19_M.jpg,0.562814070351759,3.159125,76554,4.8232010390625,LUT,19,M,5,test
DROSO_05_LUT_19_F,0.940963506698608,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_left_CROPNUMBER_22_UUID_DROSO_05_LUT_19_F.jpg,0.4,4.445,109236,6.882294703125,LUT,19,F,5,test
DROSO_05_LUT_19_M,0.941062152385712,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_right_CROPNUMBER_9_UUID_DROSO_05_LUT_19_M.jpg,0.476595744680851,3.730625,83594,5.2667485390625,LUT,19,M,5,test
DROSO_05_LUT_19_F,0.941147744655609,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_left_CROPNUMBER_21_UUID_DROSO_05_LUT_19_F.jpg,0.394366197183099,4.5085,111879,7.04881402734375,LUT,19,F,5,test
DROSO_05_MEL_19_M,0.941205322742462,00_data/02_resized/crops/crop_2026-01-13_16-33-57.top_right_CROPNUMBER_9_UUID_DROSO_05_MEL_19_M.jpg,0.492307692307692,3.6115625,72019,4.53747832421875,MEL,19,M,5,test
DROSO_05_LUT_19_F,0.941270351409912,00_data/02_resized/crops/crop_2026-01-14_09-32-46.top_left_CROPNUMBER_20_UUID_DROSO_05_LUT_19_F.jpg,0.445328031809145,3.9925625,96254,6.0643779921875,LUT,19,F,5,test
